ResponseId,Age,EdLevel,Country
47723,18-24 years old,Associate,Netherlands
47724,35-44 years old,Bachelor,United Kingdom
47733,35-44 years old,Master,Bulgaria
47734,35-44 years old,Secondary School,France
47737,25-34 years old,Master,Germany
47738,45-54 years old,Some College,Italy
47739,35-44 years old,Master,United Kingdom
47742,35-44 years old,Associate,South Africa
47749,35-44 years old,Master,Italy
47752,25-34 years old,Master,United Kingdom
47753,25-34 years old,Master,Egypt
47754,18-24 years old,Some College,Austria
47758,35-44 years old,Some College,Germany
47762,35-44 years old,Some College,Ireland
47764,18-24 years old,Bachelor,Germany
47765,45-54 years old,Master,France
47767,25-34 years old,Bachelor,Germany
47775,18-24 years old,Master,India
47776,25-34 years old,Associate,Netherlands
47780,18-24 years old,Bachelor,Estonia
47783,35-44 years old,Some College,Germany
47784,25-34 years old,Master,Netherlands
47790,25-34 years old,Bachelor,Sri Lanka
47795,35-44 years old,Bachelor,United States
47800,18-24 years old,Bachelor,Sri Lanka
47810,25-34 years old,Bachelor,Spain
47812,35-44 years old,Bachelor,Singapore
47815,55-64 years old,Master,Netherlands
47817,35-44 years old,Bachelor,Ireland
47818,25-34 years old,Master,France
47819,35-44 years old,Bachelor,New Zealand
47826,35-44 years old,Bachelor,Italy
47831,25-34 years old,Bachelor,Netherlands
47837,25-34 years old,Bachelor,Spain
47838,45-54 years old,Secondary School,Czech Republic
47841,35-44 years old,Bachelor,United Kingdom
47842,18-24 years old,Secondary School,Netherlands
47846,35-44 years old,Bachelor,Australia
47849,25-34 years old,Secondary School,Norway
47850,55-64 years old,Bachelor,Hong Kong
47851,25-34 years old,Bachelor,Israel
47852,25-34 years old,Some College,Poland
47865,25-34 years old,Some College,Germany
47866,45-54 years old,Bachelor,France
47878,35-44 years old,Bachelor,Germany
47881,45-54 years old,Bachelor,South Africa
47894,18-24 years old,Secondary School,Germany
47900,45-54 years old,Master,Poland
47908,35-44 years old,Master,Germany
47909,18-24 years old,Secondary School,Netherlands
47918,35-44 years old,Master,Germany
47920,25-34 years old,Master,Greece
47921,35-44 years old,Secondary School,New Zealand
47922,18-24 years old,Secondary School,Sweden
47929,18-24 years old,Bachelor,Indonesia
47936,25-34 years old,Master,Serbia
47938,18-24 years old,Bachelor,India
47941,25-34 years old,Some College,Spain
47953,35-44 years old,Bachelor,United Kingdom
47956,25-34 years old,Bachelor,Germany
47962,25-34 years old,Master,Slovakia
47968,35-44 years old,Master,France
47977,25-34 years old,Master,Hungary
47978,35-44 years old,Master,Switzerland
47980,35-44 years old,Master,Croatia
47984,35-44 years old,Master,Sweden
47986,35-44 years old,Master,Sweden
47988,25-34 years old,Bachelor,France
47990,25-34 years old,Master,France
47996,25-34 years old,Bachelor,India
47997,45-54 years old,Bachelor,United Kingdom
48000,35-44 years old,Master,Belgium
48001,18-24 years old,Secondary School,India
48007,18-24 years old,Bachelor,Spain
48010,25-34 years old,Some College,Republic of Moldova
48030,35-44 years old,Bachelor,Germany
48039,25-34 years old,Some College,United Kingdom
48044,25-34 years old,Master,Germany
48047,35-44 years old,Bachelor,India
48050,45-54 years old,Bachelor,Finland
48053,25-34 years old,Bachelor,India
48056,35-44 years old,Bachelor,Germany
48059,25-34 years old,Bachelor,United Kingdom
48060,35-44 years old,Bachelor,Norway
48062,25-34 years old,Bachelor,India
48064,25-34 years old,Bachelor,Uganda
48065,25-34 years old,Bachelor,Netherlands
48067,35-44 years old,Secondary School,Spain
48068,45-54 years old,Master,Switzerland
48069,18-24 years old,Some College,France
48071,35-44 years old,Bachelor,Finland
48075,25-34 years old,Master,Denmark
48076,35-44 years old,Bachelor,Brazil
48077,25-34 years old,Bachelor,Czech Republic
48078,35-44 years old,Secondary School,Spain
48083,25-34 years old,Bachelor,United States
48084,45-54 years old,Some College,Austria
48087,35-44 years old,Some College,Czech Republic
48093,35-44 years old,Master,Poland
48095,25-34 years old,Bachelor,Poland
48096,25-34 years old,Some College,Netherlands
48097,25-34 years old,Some College,Spain
48104,35-44 years old,Bachelor,Singapore
48118,25-34 years old,Master,Czech Republic
48126,25-34 years old,Some College,Bangladesh
48136,25-34 years old,Master,Germany
48139,45-54 years old,Bachelor,Germany
48151,25-34 years old,Some College,Spain
48152,25-34 years old,Secondary School,Germany
48154,45-54 years old,Secondary School,United Kingdom
48161,25-34 years old,Bachelor,India
48163,35-44 years old,Secondary School,Czech Republic
48170,35-44 years old,Bachelor,India
48172,55-64 years old,Master,Germany
48176,35-44 years old,Bachelor,France
48178,25-34 years old,Secondary School,United Kingdom
48180,55-64 years old,Master,Germany
48185,25-34 years old,Master,Austria
48187,35-44 years old,Some College,Denmark
48189,35-44 years old,Master,Poland
48193,25-34 years old,Bachelor,Switzerland
48200,25-34 years old,Some College,Australia
48202,35-44 years old,Master,Germany
48209,25-34 years old,Bachelor,India
48218,35-44 years old,Master,Czech Republic
48221,18-24 years old,Master,India
48229,35-44 years old,Some College,Sweden
48234,25-34 years old,Master,Ukraine
48235,25-34 years old,Master,India
48237,35-44 years old,Master,Brazil
48246,18-24 years old,Bachelor,South Africa
48249,35-44 years old,Some College,Switzerland
48256,25-34 years old,Bachelor,Ecuador
48257,25-34 years old,Master,Italy
48258,35-44 years old,Associate,France
48261,45-54 years old,Master,Norway
48265,25-34 years old,Master,Germany
48268,45-54 years old,Master,Ukraine
48270,45-54 years old,Some College,Germany
48274,25-34 years old,Master,Montenegro
48281,25-34 years old,Bachelor,Denmark
48283,35-44 years old,Bachelor,Germany
48289,25-34 years old,Master,Austria
48299,25-34 years old,Master,Germany
48300,35-44 years old,Bachelor,Greece
48303,35-44 years old,Master,Sweden
48307,35-44 years old,Master,Germany
48311,45-54 years old,Bachelor,India
48314,35-44 years old,Bachelor,Turkey
48318,45-54 years old,Some College,Russia
48331,35-44 years old,Bachelor,Germany
48336,35-44 years old,Master,Spain
48344,35-44 years old,Master,France
48346,25-34 years old,Bachelor,South Africa
48349,Under 18 years old,Other,Georgia
48353,25-34 years old,Bachelor,Sweden
48355,45-54 years old,Master,Austria
48356,45-54 years old,Associate,Germany
48365,35-44 years old,Master,United Kingdom
48378,25-34 years old,Bachelor,Greece
48381,25-34 years old,Bachelor,United States
48386,25-34 years old,Bachelor,Uzbekistan
48388,25-34 years old,Master,France
48389,45-54 years old,Master,United States
48399,35-44 years old,Bachelor,United States
48400,25-34 years old,Bachelor,Serbia
48401,35-44 years old,Bachelor,Germany
48403,25-34 years old,Bachelor,United States
48414,25-34 years old,Doctorate,Netherlands
48418,25-34 years old,Bachelor,Indonesia
48421,35-44 years old,Some College,Sweden
48423,25-34 years old,Bachelor,El Salvador
48427,55-64 years old,Bachelor,United States
48440,25-34 years old,Master,United States
48442,25-34 years old,Some College,Germany
48444,25-34 years old,Bachelor,United Kingdom
48450,35-44 years old,Doctorate,Germany
48464,25-34 years old,Master,France
48469,55-64 years old,Secondary School,United States
48471,35-44 years old,Master,Romania
48472,35-44 years old,Bachelor,Ireland
48475,45-54 years old,Secondary School,Italy
48476,35-44 years old,Bachelor,Singapore
48477,55-64 years old,Bachelor,United Kingdom
48485,25-34 years old,Bachelor,Australia
48487,25-34 years old,Bachelor,Belgium
48501,18-24 years old,Bachelor,Bangladesh
48508,35-44 years old,Bachelor,Slovakia
48515,25-34 years old,Bachelor,Canada
48516,45-54 years old,Master,United Kingdom
48518,25-34 years old,Some College,Czech Republic
48521,35-44 years old,Bachelor,Brazil
48529,45-54 years old,Bachelor,Netherlands
48536,25-34 years old,Bachelor,United States
48539,35-44 years old,Master,United States
48541,35-44 years old,Doctorate,Canada
48543,25-34 years old,Bachelor,Uganda
48544,35-44 years old,Primary School,Canada
48545,35-44 years old,Bachelor,Finland
48546,45-54 years old,Bachelor,Germany
48559,25-34 years old,Some College,Germany
48567,35-44 years old,Bachelor,Finland
48570,35-44 years old,Secondary School,Sweden
48576,25-34 years old,Doctorate,Afghanistan
48581,25-34 years old,Master,Croatia
48583,18-24 years old,Some College,Netherlands
48589,25-34 years old,Bachelor,United States
48594,18-24 years old,Bachelor,Ukraine
48596,25-34 years old,Bachelor,United States
48600,35-44 years old,Doctorate,Canada
48604,55-64 years old,Bachelor,United States
48609,18-24 years old,Bachelor,Brazil
48614,35-44 years old,Bachelor,Netherlands
48624,25-34 years old,Master,Serbia
48625,35-44 years old,Some College,United States
48628,25-34 years old,Bachelor,Germany
48633,18-24 years old,Bachelor,Bulgaria
48636,25-34 years old,Bachelor,Taiwan
48637,18-24 years old,Bachelor,India
48644,25-34 years old,Bachelor,Serbia
48645,35-44 years old,Bachelor,United States
48646,35-44 years old,Bachelor,Finland
48658,55-64 years old,Master,Netherlands
48668,35-44 years old,Bachelor,Montenegro
48670,25-34 years old,Bachelor,Canada
48677,35-44 years old,Bachelor,France
48680,45-54 years old,Master,United States
48681,35-44 years old,Master,Switzerland
48684,45-54 years old,Bachelor,Denmark
48688,25-34 years old,Some College,India
48698,45-54 years old,Master,Germany
48700,35-44 years old,Master,Czech Republic
48710,25-34 years old,Some College,Albania
48712,35-44 years old,Master,United States
48713,25-34 years old,Bachelor,United Kingdom
48717,25-34 years old,Bachelor,United States
48722,35-44 years old,Master,Spain
48725,35-44 years old,Bachelor,United States
48735,45-54 years old,Bachelor,United States
48744,35-44 years old,Bachelor,United Kingdom
48745,25-34 years old,Associate,Canada
48749,35-44 years old,Bachelor,Germany
48752,45-54 years old,Master,India
48760,18-24 years old,Some College,Pakistan
48766,35-44 years old,Bachelor,Latvia
48776,18-24 years old,Bachelor,United Kingdom
48779,35-44 years old,Bachelor,Panama
48787,25-34 years old,Master,South Africa
48788,35-44 years old,Some College,United States
48794,35-44 years old,Master,United States
48795,25-34 years old,Bachelor,Canada
48798,45-54 years old,Bachelor,United States
48800,35-44 years old,Bachelor,United States
48801,25-34 years old,Master,United Kingdom
48802,18-24 years old,Some College,United Kingdom
48803,35-44 years old,Master,United States
48805,35-44 years old,Master,Germany
48813,35-44 years old,Some College,Turkey
48821,35-44 years old,Bachelor,United States
48824,35-44 years old,Master,France
48825,25-34 years old,Bachelor,Canada
48829,25-34 years old,Bachelor,Mexico
48839,35-44 years old,Master,Norway
48842,35-44 years old,Bachelor,Canada
48845,35-44 years old,Bachelor,United States
48849,45-54 years old,Bachelor,United States
48854,45-54 years old,Master,Poland
48859,25-34 years old,Bachelor,Germany
48860,55-64 years old,Bachelor,United States
48861,35-44 years old,Bachelor,Canada
48870,45-54 years old,Bachelor,Switzerland
48873,35-44 years old,Master,France
48878,25-34 years old,Some College,Brazil
48883,25-34 years old,Doctorate,United Kingdom
48886,35-44 years old,Bachelor,Tunisia
48890,Under 18 years old,Secondary School,Ukraine
48891,18-24 years old,Bachelor,China
48904,25-34 years old,Bachelor,China
48908,35-44 years old,Bachelor,Taiwan
48911,45-54 years old,Master,Canada
48912,25-34 years old,Bachelor,Germany
48918,55-64 years old,Bachelor,United States
48921,45-54 years old,Master,Turkey
48925,35-44 years old,Master,Netherlands
48928,45-54 years old,Bachelor,Italy
48932,55-64 years old,Bachelor,Germany
48937,25-34 years old,Master,Czech Republic
48939,18-24 years old,Some College,Slovenia
48940,35-44 years old,Doctorate,Ireland
48956,25-34 years old,Master,Norway
48957,35-44 years old,Bachelor,Russia
48959,25-34 years old,Bachelor,United States
48960,25-34 years old,Bachelor,United States
48962,45-54 years old,Master,United States
48963,25-34 years old,Bachelor,United States
48969,35-44 years old,Doctorate,Japan
48976,25-34 years old,Bachelor,United States
48977,35-44 years old,Secondary School,Italy
48979,25-34 years old,Some College,Poland
48981,25-34 years old,Secondary School,Portugal
48985,25-34 years old,Bachelor,United States
48987,35-44 years old,Bachelor,Venezuela
48991,25-34 years old,Secondary School,Indonesia
49003,18-24 years old,Bachelor,United Kingdom
49009,35-44 years old,Secondary School,Japan
49010,35-44 years old,Master,Finland
49018,45-54 years old,Bachelor,Norway
49022,45-54 years old,Associate,United States
49036,35-44 years old,Master,United States
49037,45-54 years old,Doctorate,Finland
49043,35-44 years old,Bachelor,Canada
49045,55-64 years old,Doctorate,Mexico
49046,18-24 years old,Some College,United States
49051,35-44 years old,Bachelor,Germany
49056,25-34 years old,Bachelor,United States
49057,18-24 years old,Bachelor,Nepal
49059,65 years or older,Bachelor,United States
49064,45-54 years old,Master,United States
49065,35-44 years old,Some College,Chile
49082,25-34 years old,Secondary School,United States
49083,35-44 years old,Master,Iran
49085,25-34 years old,Some College,Switzerland
49086,35-44 years old,Master,Canada
49087,25-34 years old,Bachelor,United States
49088,18-24 years old,Some College,Canada
49093,25-34 years old,Bachelor,United States
49098,25-34 years old,Master,France
49105,18-24 years old,Master,United Kingdom
49109,35-44 years old,Bachelor,United States
49116,35-44 years old,Doctorate,Germany
49117,25-34 years old,Bachelor,India
49119,35-44 years old,Bachelor,Canada
49122,35-44 years old,Bachelor,Mexico
49124,35-44 years old,Primary School,Italy
49127,35-44 years old,Doctorate,United States
49128,18-24 years old,Bachelor,Austria
49133,25-34 years old,Master,Poland
49135,25-34 years old,Bachelor,United States
49140,35-44 years old,Bachelor,Argentina
49141,35-44 years old,Bachelor,Canada
49142,35-44 years old,Some College,Serbia
49143,25-34 years old,Master,Lithuania
49152,35-44 years old,Bachelor,Netherlands
49153,35-44 years old,Some College,South Africa
49156,25-34 years old,Bachelor,Canada
49167,25-34 years old,Bachelor,United States
49170,35-44 years old,Bachelor,United States
49175,25-34 years old,Bachelor,United States
49176,35-44 years old,Some College,United States
49180,35-44 years old,Bachelor,United States
49182,25-34 years old,Bachelor,Belgium
49187,45-54 years old,Bachelor,United States
49189,25-34 years old,Master,Germany
49192,45-54 years old,Some College,Canada
49197,25-34 years old,Bachelor,Bulgaria
49199,35-44 years old,Bachelor,Netherlands
49200,25-34 years old,Bachelor,Canada
49203,35-44 years old,Bachelor,Canada
49205,45-54 years old,Bachelor,Canada
49216,25-34 years old,Master,Belgium
49221,35-44 years old,Bachelor,United Kingdom
49222,35-44 years old,Doctorate,Switzerland
49228,35-44 years old,Master,Ukraine
49234,25-34 years old,Master,France
49243,35-44 years old,Master,France
49247,25-34 years old,Bachelor,Ukraine
49251,25-34 years old,Bachelor,United States
49252,35-44 years old,Master,United States
49261,25-34 years old,Bachelor,Czech Republic
49266,18-24 years old,Associate,Sweden
49268,35-44 years old,Secondary School,Netherlands
49270,35-44 years old,Bachelor,United States
49282,35-44 years old,Bachelor,United States
49288,25-34 years old,Master,Switzerland
49291,25-34 years old,Bachelor,Sweden
49294,18-24 years old,Bachelor,United States
49296,35-44 years old,Master,Romania
49300,35-44 years old,Bachelor,United States
49306,55-64 years old,Doctorate,United States
49309,55-64 years old,Bachelor,United States
49312,25-34 years old,Bachelor,United States
49313,35-44 years old,Master,United States
49314,18-24 years old,Bachelor,India
49317,55-64 years old,Master,Netherlands
49321,25-34 years old,Secondary School,Czech Republic
49322,25-34 years old,Bachelor,Canada
49324,18-24 years old,Secondary School,Egypt
49336,35-44 years old,Some College,United States
49337,25-34 years old,Bachelor,Iran
49339,45-54 years old,Master,Germany
49341,18-24 years old,Some College,United States
49348,18-24 years old,Doctorate,Congo (Republic)
49349,25-34 years old,Master,Poland
49350,25-34 years old,Bachelor,India
49352,55-64 years old,Bachelor,United States
49353,35-44 years old,Bachelor,United States
49361,18-24 years old,Bachelor,Brazil
49363,35-44 years old,Bachelor,United States
49374,55-64 years old,Secondary School,Germany
49377,35-44 years old,Master,Brazil
49385,18-24 years old,Bachelor,Germany
49386,35-44 years old,Master,Germany
49396,25-34 years old,Bachelor,Cuba
49407,35-44 years old,Master,Estonia
49408,25-34 years old,Associate,United States
49411,45-54 years old,Bachelor,United States
49412,25-34 years old,Some College,United States
49415,25-34 years old,Master,Finland
49416,35-44 years old,Master,United States
49418,35-44 years old,Associate,Canada
49419,45-54 years old,Some College,Germany
49422,25-34 years old,Some College,Israel
49427,25-34 years old,Bachelor,Colombia
49428,65 years or older,Bachelor,United States
49435,35-44 years old,Some College,United Kingdom
49445,18-24 years old,Bachelor,Turkey
49446,45-54 years old,Bachelor,United States
49450,25-34 years old,Master,Slovakia
49458,25-34 years old,Bachelor,United States
49463,25-34 years old,Bachelor,United States
49464,25-34 years old,Bachelor,Brazil
49477,35-44 years old,Bachelor,Peru
49478,45-54 years old,Bachelor,Canada
49480,25-34 years old,Bachelor,United States
49484,45-54 years old,Doctorate,Germany
49492,35-44 years old,Bachelor,India
49498,25-34 years old,Bachelor,United States
49507,35-44 years old,Master,Italy
49509,25-34 years old,Master,Netherlands
49518,35-44 years old,Bachelor,Netherlands
49522,18-24 years old,Bachelor,United States
49526,25-34 years old,Secondary School,United Kingdom
49527,35-44 years old,Bachelor,Brazil
49528,45-54 years old,Master,United States
49531,35-44 years old,Bachelor,Poland
49535,65 years or older,Bachelor,Canada
49541,55-64 years old,Bachelor,Canada
49545,45-54 years old,Master,United States
49547,25-34 years old,Bachelor,United Kingdom
49549,45-54 years old,Bachelor,United States
49550,45-54 years old,Bachelor,United Kingdom
49552,25-34 years old,Doctorate,Germany
49554,18-24 years old,Bachelor,India
49555,25-34 years old,Bachelor,Germany
49558,18-24 years old,Secondary School,Canada
49562,25-34 years old,Master,France
49563,35-44 years old,Bachelor,Netherlands
49573,45-54 years old,Secondary School,Portugal
49574,45-54 years old,Master,Albania
49575,25-34 years old,Bachelor,Germany
49578,35-44 years old,Master,Ukraine
49582,25-34 years old,Bachelor,Bangladesh
49586,25-34 years old,Secondary School,Germany
49589,35-44 years old,Associate,Brazil
49593,25-34 years old,Some College,United States
49602,45-54 years old,Doctorate,Norway
49603,18-24 years old,Bachelor,Brazil
49613,25-34 years old,Bachelor,Sweden
49617,25-34 years old,Bachelor,Nigeria
49627,25-34 years old,Master,Brazil
49634,45-54 years old,Bachelor,United States
49641,25-34 years old,Bachelor,Cameroon
49643,45-54 years old,Master,United States
49647,25-34 years old,Bachelor,New Zealand
49648,45-54 years old,Bachelor,United States
49653,25-34 years old,Doctorate,Mexico
49654,45-54 years old,Bachelor,South Korea
49655,35-44 years old,Bachelor,United States
49658,45-54 years old,Doctorate,France
49663,35-44 years old,Bachelor,United States
49669,25-34 years old,Bachelor,Belgium
49670,25-34 years old,Some College,Poland
49671,25-34 years old,Bachelor,Poland
49674,25-34 years old,Bachelor,United States
49678,35-44 years old,Bachelor,United States
49681,18-24 years old,Secondary School,Germany
49688,18-24 years old,Master,United States
49689,45-54 years old,Bachelor,Costa Rica
49691,25-34 years old,Master,United States
49694,35-44 years old,Bachelor,India
49712,45-54 years old,Bachelor,New Zealand
49721,25-34 years old,Bachelor,Colombia
49725,55-64 years old,Doctorate,United States
49731,25-34 years old,Bachelor,Egypt
49735,25-34 years old,Some College,Brazil
49738,35-44 years old,Bachelor,Singapore
49739,25-34 years old,Bachelor,United States
49742,65 years or older,Master,United States
49747,25-34 years old,Master,United States
49749,35-44 years old,Master,United States
49754,25-34 years old,Some College,Brazil
49755,25-34 years old,Bachelor,Bangladesh
49773,18-24 years old,Some College,Indonesia
49784,25-34 years old,Bachelor,Canada
49786,18-24 years old,Bachelor,India
49788,18-24 years old,Bachelor,Australia
49798,25-34 years old,Master,United States
49799,25-34 years old,Bachelor,India
49803,25-34 years old,Bachelor,India
49810,35-44 years old,Bachelor,Canada
49813,35-44 years old,Some College,Spain
49824,25-34 years old,Associate,United States
49827,18-24 years old,Secondary School,United States
49833,25-34 years old,Master,Nigeria
49834,25-34 years old,Master,Kenya
49839,25-34 years old,Master,Slovakia
49845,25-34 years old,Bachelor,Myanmar
49852,45-54 years old,Bachelor,Canada
49853,35-44 years old,Bachelor,Spain
49855,25-34 years old,Bachelor,Brazil
49869,45-54 years old,Master,United States
49883,35-44 years old,Bachelor,Netherlands
49885,35-44 years old,Master,Japan
49889,25-34 years old,Master,Norway
49892,45-54 years old,Bachelor,Netherlands
49893,45-54 years old,Master,Greece
49895,35-44 years old,Master,Netherlands
49897,25-34 years old,Bachelor,Bangladesh
49899,25-34 years old,Bachelor,Austria
49901,25-34 years old,Some College,Brazil
49912,45-54 years old,Master,Belgium
49919,35-44 years old,Master,China
49923,25-34 years old,Doctorate,United Kingdom
49927,55-64 years old,Master,Norway
49932,25-34 years old,Bachelor,Bangladesh
49941,45-54 years old,Master,Sweden
49949,25-34 years old,Bachelor,Afghanistan
49953,25-34 years old,Bachelor,Pakistan
49955,35-44 years old,Secondary School,Italy
49957,25-34 years old,Master,United Kingdom
49962,25-34 years old,Bachelor,India
49970,25-34 years old,Bachelor,Netherlands
49980,25-34 years old,Master,Greece
49982,25-34 years old,Master,India
49984,25-34 years old,Bachelor,Pakistan
49990,45-54 years old,Bachelor,Switzerland
49994,35-44 years old,Master,Taiwan
49995,18-24 years old,Bachelor,India
49998,35-44 years old,Some College,United Kingdom
50000,25-34 years old,Bachelor,Hungary
50004,25-34 years old,Master,Poland
50011,25-34 years old,Master,Sweden
50018,55-64 years old,Master,Norway
50021,45-54 years old,Master,Austria
50024,35-44 years old,Bachelor,United States
50027,18-24 years old,Bachelor,Australia
50030,18-24 years old,Bachelor,India
50033,18-24 years old,Bachelor,New Zealand
50034,18-24 years old,Bachelor,Germany
50037,25-34 years old,Master,France
50038,45-54 years old,Master,United States
50040,55-64 years old,Some College,United Kingdom
50043,35-44 years old,Master,Ireland
50048,35-44 years old,Doctorate,United States
50058,35-44 years old,Some College,Argentina
50059,25-34 years old,Master,Belgium
50063,18-24 years old,Bachelor,India
50065,35-44 years old,Master,Japan
50074,35-44 years old,Master,Greece
50075,25-34 years old,Bachelor,Cyprus
50076,25-34 years old,Master,India
50082,25-34 years old,Bachelor,United Kingdom
50089,25-34 years old,Bachelor,United Kingdom
50090,25-34 years old,Master,India
50092,35-44 years old,Master,Norway
50094,35-44 years old,Bachelor,Singapore
50095,35-44 years old,Some College,Romania
50096,35-44 years old,Master,Norway
50099,45-54 years old,Bachelor,United States
50101,45-54 years old,Other,United Kingdom
50103,18-24 years old,Secondary School,Egypt
50104,35-44 years old,Master,Slovakia
50105,25-34 years old,Bachelor,China
50109,25-34 years old,Master,Japan
50115,35-44 years old,Bachelor,Argentina
50118,25-34 years old,Bachelor,Sweden
50122,18-24 years old,Bachelor,United States
50129,25-34 years old,Bachelor,Guatemala
50130,35-44 years old,Master,Austria
50143,18-24 years old,Some College,Brazil
50144,25-34 years old,Bachelor,Indonesia
50145,25-34 years old,Bachelor,Germany
50146,18-24 years old,Bachelor,Vietnam
50149,25-34 years old,Bachelor,Taiwan
50150,35-44 years old,Master,United Kingdom
50156,25-34 years old,Bachelor,United Kingdom
50161,25-34 years old,Bachelor,India
50163,35-44 years old,Master,Croatia
50165,25-34 years old,Bachelor,Sri Lanka
50166,35-44 years old,Master,Poland
50174,25-34 years old,Bachelor,Nigeria
50180,25-34 years old,Master,India
50182,25-34 years old,Master,United States
50185,25-34 years old,Master,United Kingdom
50187,25-34 years old,Bachelor,Russia
50192,25-34 years old,Some College,United States
50196,35-44 years old,Bachelor,Sweden
50200,25-34 years old,Bachelor,Canada
50202,25-34 years old,Secondary School,United States
50205,25-34 years old,Bachelor,Jordan
50207,35-44 years old,Master,Switzerland
50209,18-24 years old,Bachelor,Romania
50212,18-24 years old,Bachelor,Brazil
50214,45-54 years old,Secondary School,Israel
50215,45-54 years old,Master,France
50219,25-34 years old,Bachelor,Brazil
50223,45-54 years old,Bachelor,United States
50226,25-34 years old,Bachelor,Canada
50230,25-34 years old,Secondary School,Netherlands
50231,18-24 years old,Secondary School,Turkey
50232,35-44 years old,Master,India
50233,25-34 years old,Bachelor,Netherlands
50234,35-44 years old,Bachelor,Brazil
50237,45-54 years old,Bachelor,United States
50250,45-54 years old,Master,Germany
50251,25-34 years old,Bachelor,Ghana
50259,25-34 years old,Bachelor,Canada
50262,35-44 years old,Doctorate,Singapore
50264,18-24 years old,Bachelor,United States
50267,25-34 years old,Bachelor,Kazakhstan
50268,25-34 years old,Bachelor,United Arab Emirates
50269,35-44 years old,Some College,United Kingdom
50270,25-34 years old,Bachelor,India
50276,55-64 years old,Master,Mexico
50277,25-34 years old,Master,Slovakia
50280,45-54 years old,Master,Australia
50283,45-54 years old,Bachelor,Netherlands
50287,25-34 years old,Bachelor,United States
50289,35-44 years old,Master,Greece
50292,35-44 years old,Doctorate,United Arab Emirates
50297,35-44 years old,Bachelor,Germany
50300,18-24 years old,Bachelor,India
50302,25-34 years old,Master,Switzerland
50303,25-34 years old,Bachelor,Czech Republic
50305,18-24 years old,Some College,Czech Republic
50307,45-54 years old,Doctorate,Canada
50313,18-24 years old,Primary School,Hungary
50314,35-44 years old,Master,Germany
50316,25-34 years old,Bachelor,Taiwan
50318,35-44 years old,Bachelor,United States
50325,18-24 years old,Some College,United States
50329,35-44 years old,Bachelor,Venezuela
50330,25-34 years old,Master,United States
50331,25-34 years old,Master,Germany
50334,25-34 years old,Master,United States
50335,35-44 years old,Some College,Germany
50343,25-34 years old,Bachelor,United States
50347,35-44 years old,Master,Ukraine
50355,18-24 years old,Secondary School,Czech Republic
50363,35-44 years old,Bachelor,India
50367,18-24 years old,Bachelor,Netherlands
50370,18-24 years old,Some College,Bulgaria
50376,45-54 years old,Master,India
50377,35-44 years old,Master,United States
50379,18-24 years old,Bachelor,Germany
50384,35-44 years old,Bachelor,Georgia
50385,25-34 years old,Bachelor,United States
50390,45-54 years old,Master,United Kingdom
50391,45-54 years old,Bachelor,Canada
50404,45-54 years old,Some College,United States
50405,25-34 years old,Master,United Kingdom
50413,45-54 years old,Doctorate,United States
50419,35-44 years old,Bachelor,United States
50421,35-44 years old,Bachelor,Canada
50428,35-44 years old,Bachelor,United Kingdom
50429,35-44 years old,Master,United States
50432,25-34 years old,Bachelor,Canada
50438,25-34 years old,Bachelor,India
50446,35-44 years old,Master,Norway
50449,35-44 years old,Bachelor,United States
50456,55-64 years old,Master,United States
50458,25-34 years old,Master,Germany
50459,25-34 years old,Bachelor,United Kingdom
50461,25-34 years old,Master,Germany
50463,25-34 years old,Master,United States
50465,35-44 years old,Master,United States
50472,25-34 years old,Master,Canada
50475,25-34 years old,Master,Poland
50484,35-44 years old,Master,Ukraine
50488,25-34 years old,Master,Germany
50489,35-44 years old,Master,United States
50493,35-44 years old,Some College,Ireland
50495,25-34 years old,Master,Iran
50497,35-44 years old,Some College,United Kingdom
50498,18-24 years old,Some College,Netherlands
50507,35-44 years old,Master,Canada
50508,35-44 years old,Bachelor,Germany
50513,35-44 years old,Master,United Kingdom
50521,35-44 years old,Master,United States
50527,18-24 years old,Bachelor,Israel
50529,35-44 years old,Bachelor,Canada
50534,25-34 years old,Bachelor,Colombia
50535,35-44 years old,Master,United Kingdom
50536,25-34 years old,Bachelor,United States
50538,35-44 years old,Bachelor,Canada
50540,35-44 years old,Doctorate,United States
50545,35-44 years old,Bachelor,Australia
50551,55-64 years old,Some College,Brazil
50552,25-34 years old,Bachelor,Chile
50559,45-54 years old,Doctorate,Australia
50561,25-34 years old,Bachelor,United States
50565,35-44 years old,Master,United States
50566,35-44 years old,Associate,United States
50567,25-34 years old,Associate,Brazil
50568,35-44 years old,Bachelor,Canada
50573,18-24 years old,Some College,Australia
50580,18-24 years old,Some College,Morocco
50581,35-44 years old,Some College,United States
50590,25-34 years old,Doctorate,Canada
50592,18-24 years old,Bachelor,United States
50598,25-34 years old,Bachelor,India
50600,35-44 years old,Some College,United States
50605,25-34 years old,Bachelor,United States
50606,25-34 years old,Bachelor,United States
50610,35-44 years old,Bachelor,India
50611,25-34 years old,Bachelor,United States
50614,35-44 years old,Master,Netherlands
50615,35-44 years old,Some College,Argentina
50616,45-54 years old,Doctorate,Sweden
50620,25-34 years old,Bachelor,India
50621,25-34 years old,Master,United States
50624,45-54 years old,Master,United States
50629,25-34 years old,Master,India
50640,18-24 years old,Some College,India
50650,35-44 years old,Master,United Kingdom
50654,25-34 years old,Bachelor,United States
